Id,category,type,city,region,size,room_count,bathroom_count,price
2829,Terrains et Fermes,À Vendre,Kairouan,Kairouan,,,,42.0
10864,Locations de vacances,À Louer,Sousse,Kantaoui,60.0,2.0,1.0,0.05
2657,Appartements,À Louer,Ariana,Ennasr,100.0,4.0,3.0,1.5
3692,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,La Soukra,200.0,1.0,1.0,190.0
8832,Terrains et Fermes,À Vendre,Médenine,Zarzis,,,,60.0
11376,Terrains et Fermes,À Vendre,La manouba,Autres villes,,,,46.0
6133,Appartements,À Vendre,Béja,Autres villes,80.0,3.0,1.0,125.0
3593,Appartements,À Vendre,Sousse,Sousse Médina,145.0,3.0,2.0,122.0
12094,Maisons et Villas,À Louer,Sfax,Autres villes,210.0,4.0,1.0,0.65
12448,Terrains et Fermes,À Vendre,Sousse,Zaouit-Ksibat Thrayett,,,,32.5
8840,Locations de vacances,À Louer,Gabès,Autres villes,60.0,2.0,1.0,0.07
5068,Appartements,À Louer,Ariana,Autres villes,90.0,2.0,1.0,0.57
5429,Terrains et Fermes,À Vendre,Le kef,Tajerouine,,,,120.0
205,Appartements,À Louer,Tunis,Tunis,100.0,2.0,1.0,0.9
2418,Appartements,À Vendre,Sousse,Sousse Jawhara,64.0,2.0,1.0,105.0
7413,Bureaux et Plateaux,À Louer,Sidi bouzid,Sidi bouzid,150.0,4.0,2.0,0.45
10598,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,25.0
2775,Appartements,À Louer,Ariana,Autres villes,30.0,2.0,1.0,0.35
3419,Appartements,À Louer,Sousse,Sousse Jawhara,100.0,3.0,2.0,0.75
6690,Appartements,À Louer,Ben arous,Radès,80.0,2.0,1.0,0.5
9394,Terrains et Fermes,À Vendre,Bizerte,Bizerte,,,,165.0
6821,Terrains et Fermes,À Vendre,Zaghouan,Zaghouan,,,,127.0
1243,Maisons et Villas,À Vendre,Tunis,L'aouina,80.0,3.0,1.0,110.0
6352,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,72.0
8879,Maisons et Villas,À Vendre,Bizerte,Ghar El Melh,120.0,3.0,1.0,120.0
678,Terrains et Fermes,À Vendre,Sfax,Sfax,,,,90.0
2433,Terrains et Fermes,À Vendre,Gabès,Gabès Sud,,,,95.0
4918,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,60.0
3241,Appartements,À Vendre,Sousse,Sousse Riadh,86.0,3.0,1.0,76.0
1202,Appartements,À Vendre,Ariana,Raoued,31.0,1.0,1.0,95.0
11449,Maisons et Villas,À Louer,Tunis,Centre Ville - Lafayette,90.0,2.0,1.0,0.65
1969,Terrains et Fermes,À Vendre,Sousse,Zaouit-Ksibat Thrayett,,,,250.0
8216,Maisons et Villas,À Louer,Ariana,Autres villes,120.0,4.0,2.0,0.475
12497,Terrains et Fermes,À Vendre,Monastir,Moknine,,,,15.0
11335,Maisons et Villas,À Vendre,Tunis,La Marsa,1800.0,8.0,2.0,3900.0
7485,Appartements,À Vendre,Tunis,Le Bardo,100.0,2.0,1.0,170.0
10467,Appartements,À Vendre,Ariana,Ennasr,205.0,4.0,2.0,295.0
7497,Maisons et Villas,À Vendre,Nabeul,Hammamet,280.0,3.0,1.0,235.0
5960,Appartements,À Louer,Ariana,Jardins D'el Menzah,75.0,2.0,1.0,0.85
4558,Terrains et Fermes,À Vendre,Ariana,Chotrana,,,,520.0
12508,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,L'aouina,180.0,2.0,1.0,3.0
5810,Appartements,À Louer,Tunis,Mutuelleville,220.0,3.0,3.0,3.0
4728,Maisons et Villas,À Vendre,Ben arous,Ben arous,460.0,3.0,1.0,550.0
8138,"Magasins, Commerces et Locaux industriels",À Vendre,Sousse,Zaouit-Ksibat Thrayett,1000.0,1.0,1.0,1800.0
8047,Bureaux et Plateaux,À Louer,Monastir,Monastir,40.0,2.0,1.0,0.45
9727,Appartements,À Vendre,Sousse,Sahloul,116.0,2.0,1.0,250.0
6256,Appartements,À Vendre,Nabeul,Hammamet,85.0,1.0,1.0,150.0
6296,Appartements,À Louer,Sousse,Sousse,150.0,2.0,2.0,0.71
1795,Locations de vacances,À Louer,Tunis,Autres villes,150.0,2.0,1.0,0.12
10348,Terrains et Fermes,À Vendre,Sfax,Route el Ain,,,,5000.0
3326,Maisons et Villas,À Louer,Ariana,Jardins D'el Menzah,80.0,2.0,1.0,0.45
138,Appartements,À Vendre,Ariana,La Soukra,112.0,2.0,1.0,190.0
10401,Appartements,À Vendre,Sousse,Sahloul,182.0,3.0,2.0,380.0
9293,Maisons et Villas,À Vendre,Nabeul,Hammamet,90.0,2.0,1.0,80.0
1571,"Magasins, Commerces et Locaux industriels",À Vendre,Tunis,L'aouina,80.0,2.0,1.0,65.0
1373,Maisons et Villas,À Louer,Tunis,La Marsa,500.0,6.0,4.0,12.0
1666,Appartements,À Louer,Tunis,La Marsa,70.0,2.0,1.0,2.0
3814,Maisons et Villas,À Vendre,La manouba,Autres villes,222.0,4.0,1.0,290.0
11948,Maisons et Villas,À Vendre,Nabeul,Hammamet,425.0,3.0,1.0,165.0
10849,Terrains et Fermes,À Vendre,Gabès,Autres villes,,,,20520.147
9624,Maisons et Villas,À Vendre,Ariana,Chotrana,234.0,3.0,3.0,357.0
2452,Terrains et Fermes,À Vendre,Sousse,Hammam Sousse,,,,488.58
5622,Locations de vacances,À Louer,Tozeur,Tozeur,50.0,1.0,1.0,0.09
2265,Appartements,À Louer,Ben arous,Mégrine,50.0,1.0,1.0,0.7
7619,Terrains et Fermes,À Vendre,Sousse,Kalaâ Kebira,,,,200.0
3494,Terrains et Fermes,À Vendre,Kairouan,Kairouan,,,,30.0
9456,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,450.0
5406,Maisons et Villas,À Vendre,Ben arous,Hammam Chott,402.0,7.0,2.0,380.0
12194,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Ariana Ville,90.0,1.0,1.0,1.2
7222,Terrains et Fermes,À Vendre,Bizerte,Menzel Bourguiba,,,,350.0
9884,Appartements,À Louer,Sousse,Kantaoui,100.0,2.0,1.0,1.2
9519,Appartements,À Louer,Ariana,Ennasr,120.0,2.0,2.0,1.3
2478,Terrains et Fermes,À Vendre,Sfax,Route Tunis,,,,140.0
7528,Terrains et Fermes,À Vendre,Sousse,Akouda,,,,94.08
7183,Appartements,À Louer,Bizerte,Autres villes,120.0,3.0,1.0,0.22
12492,Appartements,À Louer,Sousse,Sousse Jawhara,115.0,2.0,1.0,0.85
4184,Appartements,À Vendre,Nabeul,Hammamet,133.0,2.0,1.0,180.0
668,Maisons et Villas,À Louer,Sousse,Autres villes,200.0,3.0,1.0,1.0
8154,Maisons et Villas,À Vendre,Tunis,Autres villes,1050.0,6.0,3.0,1150.0
10560,Appartements,À Louer,Ben arous,El Mourouj,40.0,2.0,1.0,0.35
11530,Locations de vacances,À Louer,Bizerte,Autres villes,120.0,2.0,1.0,0.035
11479,Maisons et Villas,À Vendre,Tunis,Autres villes,92.0,3.0,1.0,6000.0
2973,Appartements,À Louer,Sousse,Hammam Sousse,55.0,1.0,1.0,0.45
3863,Appartements,À Louer,Tunis,Tunis,60.0,1.0,1.0,0.45
931,"Magasins, Commerces et Locaux industriels",À Vendre,Tunis,Le Kram,60.0,1.0,1.0,45.0
820,Appartements,À Louer,Sfax,Sfax,200.0,3.0,2.0,0.7
11189,Appartements,À Vendre,Nabeul,Hammamet Nord,110.0,2.0,2.0,350.0
10086,Colocations,À Louer,Tunis,Autres villes,80.0,2.0,2.0,0.375
5942,Appartements,À Louer,Sousse,Hammam Sousse,110.0,2.0,1.0,0.9
9875,Terrains et Fermes,À Vendre,Bizerte,Utique,,,,70.0
4721,Locations de vacances,À Louer,Sousse,Sousse,120.0,2.0,2.0,0.08
9093,Appartements,À Vendre,Sfax,Sfax Ville,62.0,3.0,1.0,90.0
4443,Appartements,À Louer,Monastir,Sahline,145.0,3.0,1.0,0.5
11290,Locations de vacances,À Louer,Sousse,Kantaoui,77.0,1.0,1.0,0.06
5761,"Magasins, Commerces et Locaux industriels",À Louer,Ben arous,Ben arous,380.0,1.0,1.0,2.2
2952,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,La Soukra,160.0,2.0,1.0,0.8
11951,Terrains et Fermes,À Vendre,Zaghouan,Autres villes,,,,25.0
3226,Appartements,À Louer,Ariana,La Soukra,160.0,3.0,2.0,1.36
6072,Terrains et Fermes,À Vendre,La manouba,La manouba,,,,970.0
6738,Appartements,À Louer,Tunis,La Marsa,300.0,4.0,2.0,4.0
1679,Terrains et Fermes,À Vendre,Mahdia,Mahdia,,,,90.0
5868,Appartements,À Louer,Sousse,Hammam Sousse,80.0,1.0,1.0,0.07
8042,Appartements,À Louer,Ariana,Autres villes,150.0,3.0,1.0,550.0
10202,Appartements,À Louer,Monastir,Monastir,45.0,1.0,1.0,0.05
11789,Appartements,À Louer,Tunis,Menzah,80.0,1.0,1.0,1.1
1398,Maisons et Villas,À Vendre,Tunis,Carthage,600.0,7.0,5.0,2500.0
12165,Maisons et Villas,À Vendre,Tunis,La Marsa,700.0,4.0,3.0,1900.0
7486,Maisons et Villas,À Louer,Ben arous,Ezzahra,200.0,2.0,1.0,0.8
1867,Maisons et Villas,À Vendre,La manouba,Oued Ellil,101.0,4.0,1.0,100.0
4360,Appartements,À Louer,Kairouan,Kairouan,160.0,4.0,1.0,0.4
1399,Terrains et Fermes,À Vendre,Bizerte,Autres villes,,,,250.0
3862,Maisons et Villas,À Vendre,Ariana,La Soukra,510.0,5.0,5.0,1100.0
597,Maisons et Villas,À Vendre,Tunis,L'aouina,500.0,6.0,3.0,730.0
7313,Locations de vacances,À Louer,Tunis,Tunis,80.0,2.0,1.0,0.09
6391,Locations de vacances,À Louer,Tunis,L'aouina,120.0,3.0,1.0,0.06
6054,Appartements,À Vendre,Ariana,Borj Louzir,100.0,3.0,1.0,130.0
9639,Maisons et Villas,À Vendre,Médenine,Autres villes,502.0,3.0,4.0,650.0
10600,Appartements,À Louer,Sousse,Sahloul,150.0,3.0,1.0,0.75
3211,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,180.0
9076,Terrains et Fermes,À Vendre,Ariana,Borj Louzir,,,,708.8
10987,Appartements,À Louer,La manouba,La manouba,140.0,3.0,2.0,0.95
8106,Terrains et Fermes,À Vendre,Sidi bouzid,Jilma,,,,1200.0
5784,Maisons et Villas,À Vendre,Ben arous,Fouchana,70.0,2.0,1.0,55.0
8896,Appartements,À Louer,Sousse,Kantaoui,70.0,1.0,1.0,1.111
3657,Appartements,À Vendre,Sfax,Sfax Médina,90.0,4.0,1.0,80.0
5611,Appartements,À Vendre,Sousse,Sousse Jawhara,77.0,1.0,1.0,165.0
1869,Appartements,À Louer,Sousse,Kantaoui,60.0,1.0,1.0,0.5
11209,Locations de vacances,À Louer,Tozeur,Tozeur,80.0,2.0,1.0,0.1
10737,Maisons et Villas,À Louer,Tunis,Carthage,170.0,3.0,2.0,2.8
2195,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,700.0
11601,Terrains et Fermes,À Vendre,Sousse,Kalaâ Sghira,,,,250.0
8648,Appartements,À Vendre,Sousse,Sahloul,128.0,4.0,1.0,265.0
3543,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,120.0
234,Terrains et Fermes,À Vendre,Monastir,Autres villes,,,,11.0
2672,Terrains et Fermes,À Vendre,Bizerte,Utique,,,,70.0
1485,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,70.0
6220,Appartements,À Vendre,Mahdia,Mahdia,75.0,1.0,1.0,180.0
5151,Maisons et Villas,À Louer,Ben arous,Fouchana,70.0,1.0,1.0,0.3
5050,Terrains et Fermes,À Vendre,Nabeul,Menzel Temime,,,,320.0
1952,Appartements,À Louer,Tunis,Mutuelleville,130.0,3.0,1.0,1.1
11483,Appartements,À Louer,Tunis,L'aouina,120.0,3.0,2.0,0.11
1091,Appartements,À Louer,Tunis,Autres villes,70.0,1.0,1.0,0.6
5394,Appartements,À Louer,Ariana,Ennasr,110.0,2.0,1.0,1.2
4453,Appartements,À Louer,Tunis,Hraïria,102.0,3.0,1.0,0.48
9555,Appartements,À Louer,Tunis,Tunis,30.0,1.0,1.0,0.27
12720,Maisons et Villas,À Vendre,Ben arous,El Mourouj,600.0,8.0,2.0,250.0
1034,Terrains et Fermes,À Vendre,Mahdia,Mahdia,,,,112.8
12718,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,220.0
4763,Bureaux et Plateaux,À Louer,Tunis,La Marsa,200.0,5.0,1.0,3.2
5725,Appartements,À Louer,Sfax,Route Mehdia,75.0,2.0,1.0,0.28
34,Terrains et Fermes,À Vendre,Mahdia,Mahdia,,,,400.0
7636,Bureaux et Plateaux,À Louer,Kairouan,Kairouan,160.0,3.0,1.0,0.8
6311,Appartements,À Louer,Sousse,Sousse Jawhara,125.0,3.0,1.0,1.05
2547,Appartements,À Louer,Sousse,Akouda,50.0,1.0,1.0,1.5
7975,Terrains et Fermes,À Vendre,Nabeul,Autres villes,,,,260.0
6263,Terrains et Fermes,À Vendre,Sousse,Sahloul,,,,398.0
2218,Appartements,À Louer,Ben arous,Radès,65.0,2.0,1.0,0.5
8392,Maisons et Villas,À Louer,Sousse,Sahloul,200.0,5.0,1.0,1.9
8393,Maisons et Villas,À Louer,Sfax,Sfax,200.0,3.0,1.0,0.5
2506,"Magasins, Commerces et Locaux industriels",À Vendre,Sousse,Hammam Sousse,29.0,1.0,1.0,125.0
4513,Terrains et Fermes,À Vendre,Ben arous,Mégrine,,,,800.0
10445,Maisons et Villas,À Vendre,Tunis,Autres villes,185.0,4.0,2.0,320.0
7761,Maisons et Villas,À Vendre,Zaghouan,Ez-Zeriba,150.0,2.0,1.0,75.0
9265,Maisons et Villas,À Vendre,Tunis,L'aouina,192.0,3.0,3.0,250.0
12188,Terrains et Fermes,À Vendre,Mahdia,Autres villes,,,,30.0
11384,Maisons et Villas,À Vendre,Tunis,La Marsa,431.0,3.0,1.0,650.0
4026,Maisons et Villas,À Vendre,Ariana,Ghazela,280.0,8.0,3.0,145.0
10163,Maisons et Villas,À Louer,Ariana,Ghazela,140.0,4.0,1.0,0.7
3628,Terrains et Fermes,À Vendre,Gabès,Autres villes,,,,300.0
553,Terrains et Fermes,À Vendre,Kairouan,Kairouan Nord,,,,63.3
11869,Maisons et Villas,À Vendre,Kairouan,Autres villes,200.0,4.0,1.0,140.0
6743,Maisons et Villas,À Vendre,La manouba,Djedeida,380.0,4.0,1.0,150.0
11675,Terrains et Fermes,À Vendre,Tunis,Tunis,,,,1025.2
1573,Appartements,À Louer,Sousse,Autres villes,30.0,1.0,1.0,0.38
1988,Appartements,À Louer,Tunis,La Marsa,70.0,2.0,1.0,0.9
12710,Maisons et Villas,À Louer,Ben arous,Fouchana,100.0,2.0,1.0,0.11
11987,Maisons et Villas,À Vendre,Tunis,Carthage,424.0,7.0,4.0,1850.0
9659,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,34.0
6025,Maisons et Villas,À Vendre,Monastir,Monastir,490.0,4.0,2.0,830.0
2518,Terrains et Fermes,À Vendre,Sousse,Akouda,,,,160.0
210,Appartements,À Vendre,Nabeul,Hammamet,120.0,2.0,1.0,90.0
3548,Appartements,À Vendre,Béja,Béja,51.0,2.0,1.0,110.0
2794,Appartements,À Vendre,Tunis,Autres villes,109.0,3.0,1.0,200.0
1214,Appartements,À Louer,Ben arous,Radès,40.0,1.0,1.0,0.28
5056,Appartements,À Louer,Sousse,Sousse Jawhara,100.0,2.0,1.0,0.62
7813,Terrains et Fermes,À Vendre,Kasserine,Sbeïtla,,,,360.0
3425,Terrains et Fermes,À Vendre,La manouba,Borj El Amri,,,,180000.0
10926,Terrains et Fermes,À Vendre,Sidi bouzid,Sidi Bouzid Est,,,,600.0
5720,Bureaux et Plateaux,À Louer,Tunis,La Marsa,240.0,1.0,2.0,5.6
11913,Bureaux et Plateaux,À Louer,Zaghouan,Ez-Zeriba,100.0,3.0,1.0,0.7
1446,"Magasins, Commerces et Locaux industriels",À Louer,Kairouan,Autres villes,100.0,1.0,1.0,1500.0
595,Appartements,À Louer,Ben arous,El Mourouj,105.0,3.0,1.0,0.6
6164,Terrains et Fermes,À Vendre,Ben arous,Boumhel,,,,650.0
8415,Appartements,À Louer,Ben arous,Autres villes,106.0,3.0,1.0,0.6
461,Appartements,À Vendre,Nabeul,Mrezga,65.0,1.0,1.0,145.0
6176,"Magasins, Commerces et Locaux industriels",À Vendre,Sfax,Autres villes,40.0,1.0,0.0,12.0
5928,Maisons et Villas,À Vendre,Mahdia,Ksour Essef,190.0,3.0,2.0,120000.0
12525,Maisons et Villas,À Louer,Médenine,Djerba - Midoun,500.0,3.0,1.0,0.55
9948,Maisons et Villas,À Louer,Sfax,Autres villes,100.0,2.0,1.0,0.3
3686,Bureaux et Plateaux,À Louer,Sousse,Sahloul,120.0,2.0,1.0,0.5
929,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,La Marsa,300.0,1.0,1.0,3.0
5081,"Magasins, Commerces et Locaux industriels",À Louer,Sousse,Hammam Sousse,260.0,1.0,1.0,4.0
10531,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,270.0
2951,Appartements,À Louer,Ariana,Ariana Ville,90.0,2.0,1.0,0.5
4917,Maisons et Villas,À Vendre,Ariana,La Soukra,180.0,4.0,2.0,750.0
8272,Terrains et Fermes,À Vendre,Monastir,Monastir,,,,380.0
3841,Appartements,À Louer,Tunis,Centre Ville - Lafayette,60.0,2.0,1.0,0.55
10883,Appartements,À Louer,Sousse,Autres villes,55.0,1.0,1.0,0.85
11807,Appartements,À Louer,Ben arous,Hammam Chott,128.0,3.0,1.0,180.0
11545,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,Raoued,117.0,3.0,1.0,180.0
6723,Terrains et Fermes,À Vendre,Ariana,Chotrana,,,,380.0
1642,Appartements,À Louer,Ben arous,El Mourouj,82.0,2.0,1.0,0.35
5565,Appartements,À Vendre,Ariana,Ghazela,120.0,3.0,1.0,300.0
10852,Terrains et Fermes,À Vendre,La manouba,Mornaguia,,,,200.0
11061,Appartements,À Louer,Sousse,Autres villes,80.0,2.0,1.0,0.8
10397,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,400.0
10443,Maisons et Villas,À Vendre,Sousse,Sousse Jawhara,800.0,5.0,2.0,750.0
11309,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,70.0
6279,Terrains et Fermes,À Vendre,Bizerte,Bizerte Nord,,,,1000.0
9482,Appartements,À Vendre,Tunis,La Marsa,260.0,4.0,3.0,560.0
9930,Maisons et Villas,À Vendre,Ariana,Borj Louzir,227.0,3.0,2.0,440.0
5973,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,3200.0
904,Appartements,À Vendre,Ben arous,Autres villes,70.0,3.0,1.0,165.0
6321,Appartements,À Louer,Tunis,Autres villes,150.0,1.0,1.0,0.08
7559,Appartements,À Louer,Sousse,Kantaoui,55.0,1.0,1.0,0.52
12185,Maisons et Villas,À Vendre,Sousse,Hergla,381.0,4.0,3.0,495.0
11047,Terrains et Fermes,À Vendre,Bizerte,Autres villes,,,,21820.107
2105,Appartements,À Vendre,Tunis,L'aouina,125.0,3.0,2.0,250.0
8653,Maisons et Villas,À Vendre,Kasserine,Fériana,319.0,4.0,1.0,120.0
896,Appartements,À Louer,Sousse,Hammam Sousse,140.0,3.0,1.0,1.0
8156,Maisons et Villas,À Louer,Sidi bouzid,Autres villes,130.0,3.0,1.0,0.3
7652,Appartements,À Vendre,Tunis,La Marsa,191.0,2.0,2.0,750.0
7102,Appartements,À Vendre,Ben arous,Boumhel,125.0,4.0,2.0,130.0
7929,Appartements,À Vendre,Ariana,Borj Louzir,105.0,3.0,1.0,158.0
10797,Appartements,À Vendre,Ariana,Ennasr,169.0,3.0,2.0,360.0
3221,Appartements,À Louer,Sousse,Hammam Sousse,120.0,2.0,1.0,0.75
1482,Maisons et Villas,À Louer,Sfax,Route Menzel Chaker,500.0,7.0,3.0,1.25
9259,Terrains et Fermes,À Vendre,Gabès,Gabès Médina,,,,100.0
4716,Appartements,À Louer,Ariana,Jardins D'el Menzah,70.0,1.0,1.0,0.83
9540,Maisons et Villas,À Vendre,Nabeul,Menzel Bouzelfa,230.0,8.0,4.0,330.0
5755,Terrains et Fermes,À Vendre,Gabès,Gabès Sud,,,,135.0
11259,Appartements,À Vendre,Tunis,Carthage,117.0,2.0,2.0,353.0
12001,Terrains et Fermes,À Vendre,La manouba,Denden,,,,350.0
8820,Colocations,À Louer,Tunis,Autres villes,50.0,2.0,1.0,0.6
6603,Appartements,À Louer,Tunis,Sidi Bou Said,80.0,1.0,1.0,2.2
3786,Appartements,À Vendre,Ariana,La Soukra,188.0,3.0,3.0,650.0
7804,Maisons et Villas,À Louer,Tunis,Autres villes,90.0,2.0,1.0,0.4
5250,Appartements,À Louer,Ben arous,Radès,60.0,1.0,1.0,0.33
2582,Appartements,À Louer,Sfax,Route Soukra,110.0,2.0,1.0,0.24
558,Appartements,À Louer,Ben arous,Mornag,65.0,2.0,1.0,0.35
11502,Appartements,À Louer,Sousse,Hammam Sousse,75.0,1.0,1.0,0.8
10143,Terrains et Fermes,À Vendre,Mahdia,Autres villes,,,,275.0
7615,Appartements,À Vendre,Ariana,Ennasr,145.0,4.0,1.0,288.0
10513,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Autres villes,230.0,1.0,0.0,0.8
7741,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,953.0
6117,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Autres villes,80.0,2.0,1.0,1.5
7533,Maisons et Villas,À Vendre,Nabeul,Hammamet,240.0,2.0,1.0,175.0
6364,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,Ariana,140.0,1.0,1.0,220.0
3820,Appartements,À Louer,Bizerte,Bizerte Nord,100.0,2.0,1.0,0.4
8325,Appartements,À Louer,Sousse,Sousse,120.0,2.0,1.0,1.25
3040,Appartements,À Louer,Sousse,Sousse,200.0,4.0,2.0,0.85
4609,Maisons et Villas,À Louer,Sousse,Sousse,300.0,2.0,1.0,2.5
3534,Appartements,À Vendre,Sfax,Sfax Ville,110.0,3.0,1.0,100.0
4171,Bureaux et Plateaux,À Vendre,Tunis,Tunis,190.0,3.0,2.0,540.0
10672,Terrains et Fermes,À Vendre,Ben arous,Autres villes,,,,50.0
9770,Appartements,À Louer,Sousse,Sousse,60.0,1.0,1.0,0.6
4094,Appartements,À Vendre,Sousse,Sousse Riadh,99.0,2.0,1.0,128.0
4334,Maisons et Villas,À Louer,Sousse,Hergla,200.0,3.0,1.0,0.65
7898,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,450.0
5686,Terrains et Fermes,À Vendre,La manouba,Autres villes,,,,320.0
4243,Terrains et Fermes,À Vendre,Tunis,Menzah,,,,470.0
6370,Appartements,À Louer,Mahdia,Mahdia,102.0,2.0,1.0,0.55
2577,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,400.0
10828,Locations de vacances,À Louer,Médenine,Djerba - Midoun,80.0,2.0,1.0,2.4
2430,Terrains et Fermes,À Vendre,Tunis,La Marsa,,,,1500.0
11100,Appartements,À Louer,Mahdia,Autres villes,90.0,2.0,2.0,0.05
2820,Maisons et Villas,À Louer,Sousse,Sousse Riadh,250.0,3.0,1.0,0.8
10526,Terrains et Fermes,À Vendre,Ariana,Mnihla,,,,260.0
7531,Appartements,À Vendre,Tunis,Hraïria,104.0,3.0,1.0,160.0
4378,Appartements,À Louer,Ariana,Borj Louzir,80.0,2.0,1.0,0.45
229,Maisons et Villas,À Louer,Ben arous,El Mourouj,120.0,3.0,1.0,0.53
4673,Maisons et Villas,À Vendre,Ariana,Ghazela,200.0,4.0,1.0,175.0
7073,Maisons et Villas,À Vendre,Bizerte,Autres villes,220.0,6.0,2.0,99417.15
3849,Appartements,À Louer,Ben arous,El Mourouj,50.0,2.0,1.0,0.5
3855,Maisons et Villas,À Vendre,Nabeul,Hammamet,254.0,3.0,1.0,170.0
5238,Appartements,À Louer,Sousse,Hammam Sousse,65.0,1.0,1.0,0.85
1339,Maisons et Villas,À Vendre,Nabeul,Hammamet,198.0,1.0,1.0,50.0
4317,Maisons et Villas,À Vendre,Ben arous,Boumhel,150.0,3.0,2.0,370.0
11491,Maisons et Villas,À Vendre,Ariana,Autres villes,630.0,9.0,3.0,1200.0
6776,Appartements,À Louer,Ariana,La Soukra,113.0,2.0,2.0,1.4
12282,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Autres villes,30.0,1.0,1.0,0.28
575,Terrains et Fermes,À Vendre,Bizerte,Menzel Bourguiba,,,,15.0
5506,Appartements,À Louer,Tunis,La Marsa,30.0,1.0,1.0,0.6
11941,Maisons et Villas,À Louer,La manouba,Manouba Ville,110.0,4.0,2.0,0.65
7385,Maisons et Villas,À Vendre,Tunis,La Marsa,180.0,2.0,1.0,950.0
5850,Maisons et Villas,À Louer,Gabès,Gabès Sud,160.0,3.0,2.0,0.5
2503,Terrains et Fermes,À Vendre,Tunis,Le Kram,,,,1300.0
598,Locations de vacances,À Louer,Sousse,Kantaoui,40.0,1.0,1.0,0.06
4978,Appartements,À Louer,Tunis,La Marsa,120.0,1.0,1.0,2.0
8523,"Magasins, Commerces et Locaux industriels",À Louer,Sousse,Autres villes,350.0,1.0,1.0,0.7
10799,Maisons et Villas,À Louer,Ariana,Autres villes,110.0,3.0,1.0,0.12
472,Appartements,À Vendre,Sousse,Sahloul,120.0,2.0,1.0,175.0
3123,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,90.0
388,Terrains et Fermes,À Vendre,Sousse,Sousse,,,,290.0
9778,Appartements,À Louer,Monastir,Monastir,90.0,2.0,1.0,0.63
2287,Appartements,À Louer,Tunis,La Marsa,150.0,2.0,1.0,1.2
2284,Terrains et Fermes,À Vendre,Bizerte,Bizerte Nord,,,,31.0
5546,Locations de vacances,À Louer,Tunis,Menzah,120.0,2.0,1.0,0.1
9960,Appartements,À Louer,Mahdia,Mahdia,90.0,1.0,1.0,0.6
7046,Appartements,À Vendre,Sousse,Sahloul,166.0,3.0,3.0,360.0
3685,Terrains et Fermes,À Vendre,Bizerte,Bizerte Nord,,,,50.0
2006,Maisons et Villas,À Louer,Ariana,Jardins D'el Menzah,180.0,4.0,1.0,0.55
12243,Maisons et Villas,À Louer,Tunis,Le Bardo,150.0,3.0,1.0,0.95
6079,"Magasins, Commerces et Locaux industriels",À Louer,Sousse,Sahloul,200.0,1.0,1.0,2.5
5313,Terrains et Fermes,À Vendre,Sousse,Akouda,,,,620.0
602,Bureaux et Plateaux,À Louer,Tunis,La Marsa,540.0,6.0,5.0,9.9
5362,Locations de vacances,À Louer,Tunis,L'aouina,65.0,1.0,1.0,0.09
1336,Appartements,À Louer,Sousse,Sahloul,100.0,2.0,1.0,0.45
9824,Terrains et Fermes,À Vendre,Tunis,Centre Ville - Lafayette,,,,1150.0
6790,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,Raoued,44.0,1.0,1.0,100.0
1071,Terrains et Fermes,À Vendre,La manouba,Mornaguia,,,,70.0
539,Terrains et Fermes,À Vendre,Ben arous,Hammam Chott,,,,26.0
9004,Appartements,À Louer,Tunis,L'aouina,60.0,1.0,1.0,1.1
3839,Maisons et Villas,À Vendre,Ben arous,Boumhel,190.0,4.0,2.0,350.0
5891,Maisons et Villas,À Vendre,Monastir,Bembla,210.0,3.0,1.0,320.0
3641,Maisons et Villas,À Vendre,Tunis,Menzah,577.0,4.0,2.0,985.0
11935,Maisons et Villas,À Vendre,Nabeul,Hammamet,350.0,3.0,1.0,285.0
